inventory_id,product_id,store_id,current_stock,last_restock_date,restock_quantity,product_name,category,price_per_unit,supplier_id,reorder_point,lead_time,store_name,location,annual_units_sold,annual_sales,annual_profit,sales_days,avg_daily_demand,demand_std,inventory_value,inventory_turnover,days_of_supply,safety_stock,recommended_reorder_point,stock_gap,holding_cost_estimate,stock_status,recommended_order_qty
640,100,4,182,2023-09-12,26,Power Bank,Electronics,69.98,14,7,6,Everthing and More Store,Chennai,182.0,13732.903192000003,5836.359992000002,6.0,0.4986301369863014,20.146132796809084,12736.36,1.0,365.0,82.0,85.0,97.0,2292.5448,Overstock,0.0
641,15,2,108,2023-09-12,39,Table,Home Goods,74.72,3,8,10,Ultimate Retail Hub,Pune,148.0,11230.416000000001,4374.108800000002,6.0,0.4054794520547945,13.155480480266263,8069.76,1.3703703703703702,266.35135135135135,69.0,74.0,34.0,1452.5568,Overstock,0.0
642,87,1,38,2023-07-28,5,Frozen Vegetables,Groceries,33.36,18,10,7,All-In-One Mart ,Delhi-NCR,151.0,5105.7480000000005,1982.5848000000005,6.0,0.4136986301369863,17.12794986758972,1267.68,3.9736842105263155,91.85430463576158,75.0,78.0,-40.0,228.1824,Restock risk,50.0
643,76,3,50,2023-06-23,37,Drone,Electronics,16.08,4,20,9,One-Stop Shop,Bengaluru,155.0,2459.1144,913.8264000000003,5.0,0.4246575342465753,7.035623639735145,803.9999999999999,3.1,117.74193548387098,35.0,39.0,11.0,144.71999999999997,Healthy,0.0
644,59,4,12,2023-10-24,34,Toy Robot,Toys,64.95,7,20,5,Everthing and More Store,Chennai,297.0,19679.3304,7719.437400000002,9.0,0.8136986301369863,15.88238017426859,779.4000000000001,24.75,14.747474747474747,59.0,64.0,-52.0,140.292,Restock risk,72.0
645,16,4,117,2023-05-02,28,Chair,Home Goods,82.35,9,11,7,Everthing and More Store,Chennai,144.0,11816.4015,4464.1935,7.0,0.39452054794520547,17.529566859615052,9634.949999999999,1.2307692307692308,296.5625,77.0,80.0,37.0,1734.2909999999997,Overstock,0.0
646,88,3,64,2023-01-20,32,Bluetooth Earbuds,Electronics,28.59,2,14,9,One-Stop Shop,Bengaluru,147.0,4000.3013640000004,1394.6087640000005,5.0,0.40273972602739727,19.67993902429578,1829.76,2.2968749999999996,158.91156462585033,98.0,102.0,-38.0,329.35679999999996,Restock risk,47.0
647,38,1,138,2023-06-22,22,Cereal,Groceries,51.03,20,7,6,All-In-One Mart ,Delhi-NCR,187.0,9652.712328000001,3736.2941280000005,8.0,0.5123287671232877,17.679184693547704,7042.14,1.355072463768116,269.3582887700535,72.0,76.0,62.0,1267.5852,Overstock,0.0
648,46,4,4,2023-03-10,33,Flour,Groceries,65.19,16,7,6,Everthing and More Store,Chennai,82.0,5246.4912,1932.2316000000003,3.0,0.22465753424657534,21.501937897160182,260.76,20.5,17.804878048780488,87.0,89.0,-85.0,46.9368,Restock risk,90.0
649,82,1,152,2023-06-10,12,Juice,Groceries,84.53,18,8,4,All-In-One Mart ,Delhi-NCR,252.0,21757.34576,8550.378560000001,6.0,0.6904109589041096,14.776106839534336,12848.56,1.6578947368421055,220.15873015873015,49.0,52.0,100.0,2312.7408,Overstock,0.0
650,5,4,63,2023-06-24,16,Laptop,Electronics,99.28,4,17,10,Everthing and More Store,Chennai,46.0,5129.5196160000005,2298.0540160000005,1.0,0.12602739726027398,0.0,6254.64,0.7301587301587301,499.89130434782606,0.0,2.0,61.0,1125.8352,Overstock,0.0
651,13,2,186,2023-02-18,14,Camera,Electronics,54.26,7,18,3,Ultimate Retail Hub,Pune,116.0,6416.179888000001,2513.8006880000007,7.0,0.3178082191780822,15.967228342839622,10092.359999999999,0.6236559139784947,585.2586206896551,46.0,47.0,139.0,1816.6247999999998,Overstock,0.0
652,56,3,88,2023-11-16,34,Coat,Clothing,52.48,15,9,10,One-Stop Shop,Bengaluru,42.0,2175.296,808.7168,2.0,0.11506849315068493,14.142135623730951,4618.24,0.47727272727272724,764.7619047619048,74.0,76.0,12.0,831.2832,Overstock,0.0
653,32,4,10,2023-12-20,9,Oranges,Groceries,10.44,12,15,2,Everthing and More Store,Chennai,117.0,1204.070256,446.7526560000001,6.0,0.32054794520547947,14.529280780547948,104.39999999999999,11.700000000000001,31.196581196581196,34.0,35.0,-25.0,18.791999999999998,Restock risk,34.0
654,5,2,155,2023-06-12,45,Laptop,Electronics,99.28,4,17,10,Ultimate Retail Hub,Pune,91.0,9868.312864,4266.935264,5.0,0.2493150684931507,16.880955739135942,15388.4,0.5870967741935483,621.7032967032967,89.0,92.0,63.0,2769.912,Overstock,0.0
655,66,1,86,2023-02-13,45,Mouse,Electronics,85.73,10,19,3,All-In-One Mart ,Delhi-NCR,115.0,10029.964204,3917.415204000001,5.0,0.3150684931506849,17.219175357722563,7372.780000000001,1.3372093023255813,272.95652173913044,50.0,51.0,35.0,1327.1004,Overstock,0.0
656,55,4,5,2023-12-10,16,Rice,Groceries,85.97,11,9,5,Everthing and More Store,Chennai,176.0,15626.147916,6245.101516,7.0,0.4821917808219178,16.324098458297488,429.85,35.199999999999996,10.369318181818182,61.0,64.0,-59.0,77.373,Restock risk,71.0
657,93,1,110,2023-12-09,12,Pillow,Home Goods,31.35,20,18,2,All-In-One Mart ,Delhi-NCR,82.0,2578.224,984.3900000000002,4.0,0.22465753424657534,4.203173404306164,3448.5,0.7454545454545455,489.6341463414634,10.0,11.0,99.0,620.73,Overstock,0.0
658,34,3,157,2023-04-19,37,Bananas,Groceries,16.67,17,13,4,One-Stop Shop,Bengaluru,48.0,833.4866640000001,337.387464,3.0,0.13150684931506848,9.16515138991168,2617.19,0.30573248407643316,1193.8541666666667,31.0,32.0,125.0,471.0942,Overstock,0.0
659,32,1,95,2023-09-28,41,Oranges,Groceries,10.44,12,15,2,All-In-One Mart ,Delhi-NCR,84.0,833.1120000000001,289.39680000000004,2.0,0.23013698630136986,0.0,991.8,0.8842105263157894,412.79761904761904,0.0,1.0,94.0,178.52399999999997,Overstock,0.0
660,98,4,70,2023-08-07,49,Tracksuit,Clothing,35.05,14,17,1,Everthing and More Store,Chennai,154.0,5518.98702,2172.41302,8.0,0.42191780821917807,7.4017372478165075,2453.5,2.1999999999999997,165.9090909090909,13.0,14.0,56.0,441.63,Overstock,0.0
661,65,1,154,2023-03-09,30,Coffee,Groceries,42.41,5,15,10,All-In-One Mart ,Delhi-NCR,76.0,3305.130048,1306.770848,3.0,0.20821917808219179,10.066445913694334,6531.139999999999,0.4935064935064935,739.6052631578947,53.0,56.0,98.0,1175.6051999999997,Overstock,0.0
662,37,3,1,2023-03-22,31,Router,Electronics,97.11,11,19,4,One-Stop Shop,Bengaluru,204.0,19895.11992,7612.647120000002,7.0,0.5589041095890411,11.126972805283735,97.11,204.0,1.7892156862745097,37.0,40.0,-39.0,17.4798,Restock risk,53.0
663,54,2,70,2023-04-01,22,Sugar,Groceries,61.12,4,17,1,Ultimate Retail Hub,Pune,101.0,6333.547776000001,2506.213376000001,3.0,0.27671232876712326,14.502873278538061,4278.4,1.442857142857143,252.970297029703,24.0,25.0,45.0,770.1119999999999,Overstock,0.0
664,82,3,24,2023-08-20,19,Juice,Groceries,84.53,18,8,4,One-Stop Shop,Bengaluru,149.0,13319.459724,5510.578324,6.0,0.40821917808219177,18.400181158528486,2028.72,6.208333333333333,58.79194630872483,61.0,63.0,-39.0,365.1696,Restock risk,50.0
665,91,3,56,2023-04-01,9,Webcam,Electronics,27.52,7,9,5,One-Stop Shop,Bengaluru,145.0,4038.0096000000003,1563.9616000000003,5.0,0.3972602739726027,10.606601717798213,1541.12,2.5892857142857144,140.96551724137933,40.0,42.0,14.0,277.4016,Overstock,0.0
666,94,4,150,2023-10-10,31,Cookies,Groceries,29.22,13,10,7,Everthing and More Store,Chennai,238.0,6916.572696,2604.8694960000003,7.0,0.6520547945205479,15.737428845483835,4383.0,1.5866666666666667,230.0420168067227,69.0,74.0,76.0,788.9399999999999,Overstock,0.0
667,43,4,121,2023-11-20,40,Shirt,Clothing,21.19,3,8,7,Everthing and More Store,Chennai,104.0,2320.5592800000004,954.2280800000004,3.0,0.28493150684931506,6.506407098647711,2563.9900000000002,0.859504132231405,424.66346153846155,29.0,31.0,90.0,461.51820000000004,Overstock,0.0
668,44,3,88,2023-01-11,33,Monitor,Electronics,20.22,11,17,5,One-Stop Shop,Bengaluru,126.0,2740.3761600000003,1160.7897600000001,4.0,0.3452054794520548,8.660254037844387,1779.36,1.4318181818181819,254.9206349206349,32.0,34.0,54.0,320.28479999999996,Overstock,0.0
669,96,4,53,2023-03-15,39,Yogurt,Groceries,24.36,9,11,6,Everthing and More Store,Chennai,203.0,5151.925632,2085.9760320000005,8.0,0.5561643835616439,12.682242929162243,1291.08,3.8301886792452833,95.29556650246305,52.0,56.0,-3.0,232.3944,Restock risk,16.0
670,87,4,65,2023-12-06,30,Frozen Vegetables,Groceries,33.36,18,10,7,Everthing and More Store,Chennai,70.0,2277.006816,829.1828160000002,3.0,0.1917808219178082,5.507570547286102,2168.4,1.0769230769230769,338.92857142857144,25.0,27.0,38.0,390.312,Overstock,0.0
671,74,1,161,2023-01-22,36,Shorts,Clothing,67.02,13,7,8,All-In-One Mart ,Delhi-NCR,162.0,11050.016328000002,4318.5275280000005,5.0,0.4438356164383562,15.355780670483673,10790.22,1.0062111801242237,362.7469135802469,72.0,76.0,85.0,1942.2395999999999,Overstock,0.0
672,11,2,191,2023-09-12,38,Cheese,Groceries,59.94,6,5,2,Ultimate Retail Hub,Pune,142.0,8951.4396,3674.322000000001,4.0,0.38904109589041097,12.897028081435403,11448.539999999999,0.743455497382199,490.9507042253521,31.0,32.0,159.0,2060.7371999999996,Overstock,0.0
673,38,3,115,2023-06-10,48,Cereal,Groceries,51.03,20,7,6,One-Stop Shop,Bengaluru,122.0,6441.761844000001,2581.852644,4.0,0.33424657534246577,20.07485989988473,5868.45,1.0608695652173914,344.05737704918033,82.0,85.0,30.0,1056.321,Overstock,0.0
674,20,2,159,2023-08-01,27,Sweater,Clothing,51.21,17,8,8,Ultimate Retail Hub,Pune,136.0,6902.5959,2584.5687000000007,4.0,0.3726027397260274,14.023789311975086,8142.39,0.8553459119496856,426.72794117647055,66.0,69.0,90.0,1465.6302,Overstock,0.0
675,54,1,192,2023-10-14,23,Sugar,Groceries,61.12,4,17,1,All-In-One Mart ,Delhi-NCR,167.0,10593.880704000001,4265.515904000002,5.0,0.4575342465753425,17.18429515575195,11735.039999999999,0.8697916666666666,419.64071856287427,29.0,30.0,162.0,2112.3071999999997,Overstock,0.0
676,63,2,96,2023-09-24,39,Yo-Yo,Toys,37.05,16,16,7,Ultimate Retail Hub,Pune,184.0,6905.05296,2678.3889600000007,7.0,0.5041095890410959,17.528208557582126,3556.7999999999997,1.9166666666666667,190.43478260869563,77.0,81.0,15.0,640.2239999999999,Overstock,0.0
677,78,1,24,2023-03-13,30,Fitness Tracker,Electronics,80.46,6,17,8,All-In-One Mart ,Delhi-NCR,46.0,3833.1144000000004,1538.3952000000004,2.0,0.12602739726027398,8.48528137423857,1931.04,1.9166666666666665,190.43478260869563,40.0,42.0,-18.0,347.5872,Restock risk,20.0
678,15,3,45,2023-04-07,15,Table,Home Goods,74.72,3,8,10,One-Stop Shop,Bengaluru,141.0,10973.110208,4441.087808,6.0,0.3863013698630137,12.485992151206887,3362.4,3.1333333333333333,116.48936170212765,66.0,70.0,-25.0,605.232,Restock risk,33.0
679,71,4,90,2023-12-13,18,Belt,Clothing,94.78,4,15,10,Everthing and More Store,Chennai,165.0,16238.922784,6542.928784,8.0,0.4520547945205479,13.99936223037117,8530.2,1.8333333333333333,199.0909090909091,74.0,79.0,11.0,1535.4360000000001,Overstock,0.0
680,36,3,197,2023-07-20,28,Game Console,Electronics,98.69,11,5,6,One-Stop Shop,Bengaluru,250.0,25760.419084,10463.469084,8.0,0.684931506849315,17.534093773116545,19441.93,1.2690355329949239,287.62,71.0,76.0,121.0,3499.5474,Overstock,0.0
681,86,3,128,2023-11-04,39,Bookshelf,Home Goods,85.89,2,7,2,One-Stop Shop,Bengaluru,124.0,10952.933292000002,4349.710092,3.0,0.33972602739726027,7.371114795831994,10993.92,0.96875,376.77419354838713,18.0,19.0,109.0,1978.9056,Overstock,0.0
682,29,4,126,2023-09-13,34,Apples,Groceries,98.76,9,20,8,Everthing and More Store,Chennai,13.0,1283.88,487.87440000000015,1.0,0.03561643835616438,0.0,12443.76,0.10317460317460318,3537.6923076923076,0.0,1.0,125.0,2239.8768,Overstock,0.0
683,58,2,45,2023-05-27,30,Pasta,Groceries,99.08,4,13,10,Ultimate Retail Hub,Pune,172.0,16610.762,6044.8708,6.0,0.4712328767123288,19.906447866625193,4458.6,3.8222222222222215,95.49418604651163,104.0,109.0,-64.0,802.548,Restock risk,74.0
684,69,3,195,2023-05-01,34,Spices,Groceries,14.69,5,17,7,One-Stop Shop,Bengaluru,113.0,1714.4816520000002,685.3002520000002,4.0,0.3095890410958904,6.3966136874651625,2864.5499999999997,0.5794871794871795,629.8672566371681,28.0,31.0,164.0,515.6189999999999,Overstock,0.0
685,88,1,98,2023-11-06,42,Bluetooth Earbuds,Electronics,28.59,2,14,9,All-In-One Mart ,Delhi-NCR,190.0,5371.7751,2003.8731,7.0,0.5205479452054794,15.82643960201379,2801.82,1.9387755102040816,188.26315789473685,79.0,84.0,14.0,504.3276,Overstock,0.0
686,54,4,48,2023-11-14,45,Sugar,Groceries,61.12,4,17,1,Everthing and More Store,Chennai,125.0,8234.868736,3498.068736000001,6.0,0.3424657534246575,13.22749661374618,2933.7599999999998,2.604166666666667,140.16,22.0,23.0,25.0,528.0767999999999,Overstock,0.0
687,29,2,156,2023-01-20,44,Apples,Groceries,98.76,9,20,8,Ultimate Retail Hub,Pune,48.0,4977.504000000001,2038.4064000000008,1.0,0.13150684931506848,0.0,15406.560000000001,0.3076923076923077,1186.2500000000002,0.0,2.0,154.0,2773.1808,Overstock,0.0
688,77,4,5,2023-09-03,25,Blazer,Clothing,7.19,19,20,5,Everthing and More Store,Chennai,167.0,1291.3527600000002,546.90016,6.0,0.4575342465753425,9.152413160837236,35.95,33.4,10.92814371257485,34.0,37.0,-32.0,6.471,Restock risk,43.0
689,22,4,175,2023-10-08,10,Jacket,Clothing,81.87,7,13,7,Everthing and More Store,Chennai,111.0,8886.988500000001,3252.6951000000013,3.0,0.3041095890410959,12.767145334803704,14327.25,0.6342857142857142,575.4504504504504,56.0,59.0,116.0,2578.9049999999997,Overstock,0.0
690,96,4,141,2023-06-01,37,Yogurt,Groceries,24.36,9,11,6,Everthing and More Store,Chennai,203.0,5151.925632,2085.9760320000005,8.0,0.5561643835616439,12.682242929162243,3434.7599999999998,1.4397163120567376,253.5221674876847,52.0,56.0,85.0,618.2567999999999,Overstock,0.0
691,21,4,94,2023-04-28,20,Eggs,Groceries,82.37,6,11,1,Everthing and More Store,Chennai,99.0,7741.9563,2686.0857000000005,4.0,0.27123287671232876,17.95132307101624,7742.780000000001,1.053191489361702,346.5656565656566,30.0,31.0,63.0,1393.7004000000002,Overstock,0.0
692,92,2,82,2023-03-16,13,Hoodie,Clothing,95.96,20,11,10,Ultimate Retail Hub,Pune,104.0,9752.4148,3564.9140000000007,3.0,0.28493150684931506,9.60902353693305,7868.719999999999,1.2682926829268293,287.78846153846155,51.0,54.0,28.0,1416.3695999999998,Overstock,0.0
693,4,2,147,2023-05-03,34,Toy Car,Toys,34.24,19,7,7,Ultimate Retail Hub,Pune,88.0,2942.4623360000005,1074.3279360000004,3.0,0.2410958904109589,18.502252115170556,5033.280000000001,0.5986394557823129,609.7159090909091,81.0,83.0,64.0,905.9904000000001,Overstock,0.0
694,88,4,61,2023-08-08,16,Bluetooth Earbuds,Electronics,28.59,2,14,9,Everthing and More Store,Chennai,145.0,4418.515884,1848.2748840000008,6.0,0.3972602739726027,16.436747447918844,1743.99,2.377049180327869,153.55172413793105,82.0,86.0,-25.0,313.9182,Restock risk,33.0
695,83,1,154,2023-08-17,26,External Hard Drive,Electronics,22.16,20,10,1,All-In-One Mart ,Delhi-NCR,92.0,2224.411936,960.4055360000001,6.0,0.25205479452054796,16.268579122549905,3412.64,0.5974025974025974,610.9782608695651,27.0,28.0,126.0,614.2751999999999,Overstock,0.0
696,60,1,1,2023-03-08,7,Ball,Toys,10.59,11,9,4,All-In-One Mart ,Delhi-NCR,85.0,903.1152,345.02219999999994,4.0,0.2328767123287671,15.945218719101975,10.59,85.0,4.294117647058823,53.0,54.0,-53.0,1.9062,Restock risk,59.0
697,53,4,98,2023-11-22,9,Kite,Toys,35.37,12,9,9,Everthing and More Store,Chennai,115.0,3864.5262,1342.6452,4.0,0.3150684931506849,12.257650672131263,3466.2599999999998,1.1734693877551021,311.04347826086956,61.0,64.0,34.0,623.9268,Overstock,0.0
698,92,1,183,2023-07-09,43,Hoodie,Clothing,95.96,20,11,10,All-In-One Mart ,Delhi-NCR,120.0,11179.339999999998,4039.9159999999993,3.0,0.3287671232876712,10.0,17560.68,0.6557377049180327,556.625,53.0,57.0,126.0,3160.9224,Overstock,0.0
699,92,1,112,2023-11-18,35,Hoodie,Clothing,95.96,20,11,10,All-In-One Mart ,Delhi-NCR,120.0,11179.339999999998,4039.9159999999993,3.0,0.3287671232876712,10.0,10747.519999999999,1.0714285714285714,340.6666666666667,53.0,57.0,55.0,1934.5535999999997,Overstock,0.0
700,38,4,185,2023-12-02,7,Cereal,Groceries,51.03,20,7,6,Everthing and More Store,Chennai,149.0,7763.193900000001,3049.042500000001,4.0,0.40821917808219177,13.022416570411705,9440.550000000001,0.8054054054054054,453.18791946308727,53.0,56.0,129.0,1699.2990000000002,Overstock,0.0
701,92,4,109,2023-06-13,12,Hoodie,Clothing,95.96,20,11,10,Everthing and More Store,Chennai,170.0,16071.380799999999,5957.196800000001,5.0,0.4657534246575342,10.41633332799983,10459.64,1.5596330275229358,234.02941176470588,55.0,60.0,49.0,1882.7351999999998,Overstock,0.0
702,34,1,184,2023-02-05,15,Bananas,Groceries,16.67,17,13,4,All-In-One Mart ,Delhi-NCR,162.0,2752.5637360000005,1078.228936,7.0,0.4438356164383562,13.752921767495701,3067.28,0.8804347826086957,414.5679012345679,46.0,48.0,136.0,552.1104,Overstock,0.0
703,85,3,36,2023-06-14,20,Pajamas,Clothing,59.63,6,7,9,One-Stop Shop,Bengaluru,98.0,6072.910016000001,2449.7912160000005,6.0,0.2684931506849315,14.827901627225163,2146.6800000000003,2.7222222222222223,134.08163265306123,74.0,77.0,-41.0,386.40240000000006,Restock risk,47.0
704,34,1,84,2023-08-07,46,Bananas,Groceries,16.67,17,13,4,All-In-One Mart ,Delhi-NCR,162.0,2752.5637360000005,1078.228936,7.0,0.4438356164383562,13.752921767495701,1400.2800000000002,1.9285714285714286,189.25925925925927,46.0,48.0,36.0,252.05040000000002,Overstock,0.0
705,59,4,192,2023-12-03,20,Toy Robot,Toys,64.95,7,20,5,Everthing and More Store,Chennai,297.0,19679.3304,7719.437400000002,9.0,0.8136986301369863,15.88238017426859,12470.400000000001,1.546875,235.95959595959596,59.0,64.0,128.0,2244.672,Overstock,0.0
706,38,4,84,2023-05-11,33,Cereal,Groceries,51.03,20,7,6,Everthing and More Store,Chennai,149.0,7763.193900000001,3049.042500000001,4.0,0.40821917808219177,13.022416570411705,4286.52,1.7738095238095237,205.77181208053693,53.0,56.0,28.0,771.5736,Overstock,0.0
707,73,3,152,2023-12-09,7,Smart Home Device,Electronics,27.88,16,14,10,One-Stop Shop,Bengaluru,110.0,3289.3604640000003,1387.9444640000002,4.0,0.3013698630136986,19.570385790780925,4237.76,0.7236842105263157,504.3636363636364,103.0,107.0,45.0,762.7968,Overstock,0.0
708,67,3,6,2023-03-05,19,Tea,Groceries,18.07,16,14,3,One-Stop Shop,Bengaluru,59.0,1082.1833880000001,421.1827880000001,4.0,0.16164383561643836,13.30100246848585,108.42,9.833333333333334,37.11864406779661,39.0,40.0,-34.0,19.5156,Restock risk,38.0
709,47,3,78,2023-06-19,50,Skirt,Clothing,93.52,20,7,6,One-Stop Shop,Bengaluru,122.0,11364.5504,4290.6975999999995,4.0,0.33424657534246577,14.617341299520465,7294.5599999999995,1.564102564102564,233.36065573770492,60.0,63.0,15.0,1313.0207999999998,Overstock,0.0
710,82,3,121,2023-03-19,50,Juice,Groceries,84.53,18,8,4,One-Stop Shop,Bengaluru,149.0,13319.459724,5510.578324,6.0,0.40821917808219177,18.400181158528486,10228.130000000001,1.2314049586776858,296.40939597315435,61.0,63.0,58.0,1841.0634000000002,Overstock,0.0
711,38,2,190,2023-08-22,49,Cereal,Groceries,51.03,20,7,6,Ultimate Retail Hub,Pune,40.0,2125.1545560000004,859.6105560000001,3.0,0.1095890410958904,4.932882862316248,9695.7,0.21052631578947367,1733.75,20.0,21.0,169.0,1745.226,Overstock,0.0
712,78,3,98,2023-03-05,21,Fitness Tracker,Electronics,80.46,6,17,8,One-Stop Shop,Bengaluru,368.0,29661.321528,11303.567928,9.0,1.0082191780821919,8.978369067437088,7885.079999999999,3.7551020408163267,97.20108695652173,42.0,51.0,47.0,1419.3143999999998,Healthy,0.0
713,4,2,149,2023-11-08,24,Toy Car,Toys,34.24,19,7,7,Ultimate Retail Hub,Pune,88.0,2942.4623360000005,1074.3279360000004,3.0,0.2410958904109589,18.502252115170556,5101.76,0.5906040268456376,618.0113636363636,81.0,83.0,66.0,918.3168000000001,Overstock,0.0
714,2,3,93,2023-03-19,37,Smartphone,Electronics,6.22,17,16,8,One-Stop Shop,Bengaluru,0.0,0.0,0.0,0.0,0.0,0.0,578.4599999999999,0.0,inf,0.0,0.0,93.0,104.12279999999998,Overstock,0.0
715,67,4,122,2023-12-28,44,Tea,Groceries,18.07,16,14,3,Everthing and More Store,Chennai,108.0,1932.5865000000001,722.6193000000002,6.0,0.2958904109589041,18.24280680158621,2204.54,0.8852459016393442,412.3148148148148,53.0,54.0,68.0,396.81719999999996,Overstock,0.0
716,83,2,150,2023-03-12,37,External Hard Drive,Electronics,22.16,20,10,1,Ultimate Retail Hub,Pune,114.0,2518.2624000000005,951.9936000000001,4.0,0.31232876712328766,12.503332889007368,3324.0,0.7600000000000001,480.2631578947369,21.0,22.0,128.0,598.3199999999999,Overstock,0.0
717,48,4,124,2023-06-17,46,Water Gun,Toys,91.47,13,18,4,Everthing and More Store,Chennai,187.0,17391.922860000002,6786.891060000002,7.0,0.5123287671232877,16.142225019229183,11342.28,1.508064516129032,242.03208556149733,54.0,57.0,67.0,2041.6104,Overstock,0.0
718,68,4,44,2023-03-28,35,Gloves,Clothing,25.72,7,5,6,Everthing and More Store,Chennai,116.0,3125.4944,1275.7120000000004,3.0,0.3178082191780822,14.742229591663987,1131.6799999999998,2.6363636363636367,138.44827586206895,60.0,62.0,-18.0,203.70239999999995,Restock risk,26.0
719,86,1,87,2023-07-01,19,Bookshelf,Home Goods,85.89,2,7,2,All-In-One Mart ,Delhi-NCR,150.0,13033.601364,5045.831364,5.0,0.410958904109589,16.867127793433,7472.43,1.7241379310344827,211.70000000000002,40.0,41.0,46.0,1345.0374,Overstock,0.0
720,29,2,71,2023-05-07,43,Apples,Groceries,98.76,9,20,8,Ultimate Retail Hub,Pune,48.0,4977.504000000001,2038.4064000000008,1.0,0.13150684931506848,0.0,7011.96,0.6760563380281691,539.8958333333334,0.0,2.0,69.0,1262.1528,Overstock,0.0
721,16,2,91,2023-12-26,36,Chair,Home Goods,82.35,9,11,7,Ultimate Retail Hub,Pune,0.0,0.0,0.0,0.0,0.0,0.0,7493.849999999999,0.0,inf,0.0,0.0,91.0,1348.8929999999998,Overstock,0.0
